Unique_ID,Order_ID,order_name,Net_Quantity,total_sales,Channel_ID,Product_ID,Date,customer_type
1001,4962976694469,98071,1,5.99,Online Store,41134084751557,8/8/2023,First-time
1002,4939510841541,93021,1,5.1,Online Store,41134084751557,7/17/2023,First-time
1003,5018350420165,109661,1,5.99,Online Store,41134084751557,9/27/2023,First-time
1004,4949959344325,95551,1,5.99,Online Store,41134084751557,7/27/2023,First-time
1005,5000512438469,106621,1,0,Draft Orders,41134084751557,9/13/2023,Returning
1006,4925292150981,89991,10,59.9,Online Store,41134084751557,7/3/2023,First-time
1007,4982210134213,102531,1,5.1,Online Store,41134084751557,8/27/2023,First-time
1008,4963165667525,98121,1,5.99,Online Store,41134084751557,8/8/2023,First-time
1009,4943331197125,93891,10,50.92,Online Store,41134084751557,7/20/2023,First-time
1010,4984362139845,103001,1,5.99,Online Store,41134084751557,8/29/2023,First-time
1011,4962764521669,97981,1,5.99,Online Store,41134084751557,8/8/2023,First-time
1012,4957688463557,97051,3,17.97,Online Store,41134084751557,8/3/2023,Returning
1013,5012183744709,108341,1,5.99,Online Store,41134084751557,9/21/2023,Returning
1014,4928102367429,90631,1,5.1,Online Store,41134084751557,7/5/2023,Returning
1015,4948034617541,95151,5,25.45,Online Store,41134084751557,7/25/2023,First-time
1016,5005116702917,107601,1,5.1,Online Store,41134084751557,9/17/2023,First-time
1017,5004919308485,107531,1,5.09,Online Store,41134084751557,9/17/2023,First-time
1018,4990104862917,103911,5,29.95,Online Store,41134084751557,9/3/2023,Returning
1019,4968983920837,99641,1,5.09,Online Store,41134084751557,8/14/2023,First-time
1020,4979300696261,101821,4,23.96,Shop,41134084751557,8/24/2023,Returning
1021,4988342304965,103631,1,5.99,Online Store,41134084751557,9/1/2023,First-time
1022,5003238015173,107181,10,66.04,Online Store,41134084751557,9/15/2023,Returning
1023,4953784615109,96151,2,11.98,Online Store,41134084751557,7/31/2023,First-time
1024,4994964160709,104901,1,5.09,Online Store,41134084751557,9/7/2023,First-time
1025,5018393673925,109681,10,59.9,Online Store,41134084751557,9/27/2023,First-time
1026,4975868444869,100981,1,5.99,Online Store,41134084751557,8/21/2023,First-time
1027,4992011337925,104331,10,59.9,Online Store,41134084751557,9/4/2023,Returning
1028,4956503113925,96701,1,5.09,Online Store,41134084751557,8/2/2023,First-time
1029,5003060019397,107131,1,5.1,Online Store,41134084751557,9/15/2023,First-time
1030,4956199092421,96651,4,23.96,Online Store,41134084751557,8/2/2023,First-time
1031,4966556041413,98971,1,5.09,Online Store,41134084751557,8/12/2023,Returning
1032,4968885420229,99601,3,17.97,Online Store,41134084751557,8/14/2023,First-time
1033,4923669053637,89581,1,5.99,Online Store,41134084751557,7/1/2023,First-time
1034,4977755095237,101421,7,41.93,Online Store,41134084751557,8/23/2023,First-time
1035,4963939647685,98361,5,29.95,Online Store,41134084751557,8/9/2023,First-time
1036,4986955858117,103431,12,71.88,Online Store,41134084751557,8/31/2023,Returning
1037,4924635087045,89821,1,5.99,Online Store,41134084751557,7/2/2023,First-time
1038,4946535547077,94711,5,29.95,Online Store,41134084751557,7/24/2023,Returning
1039,4926149722309,90181,1,5.99,Online Store,41134084751557,7/3/2023,First-time
1040,4937769648325,92631,1,5.09,Online Store,41134084751557,7/15/2023,First-time
1041,4990893883589,104091,1,5.99,Online Store,41134084751557,9/3/2023,First-time
1042,4936264286405,92281,1,5.99,Online Store,41134084751557,7/14/2023,First-time
1043,4958555144389,97261,1,5.99,Online Store,41134084751557,8/4/2023,First-time
1044,5017846546629,109511,1,5.61,Online Store,41134084751557,9/27/2023,First-time
1045,4957847814341,97071,5,29.95,Online Store,41134084751557,8/4/2023,Returning
1046,4930471100613,91211,1,5.6,Online Store,41134084751557,7/8/2023,First-time
1047,4991653576901,104271,10,59.9,Online Store,41134084751557,9/4/2023,Returning
1048,4945182556357,94321,1,5.1,Online Store,41134084751557,7/22/2023,First-time
1049,4929860862149,91021,2,11.98,Online Store,41134084751557,7/7/2023,First-time
1050,4990226497733,103951,20,119.8,Online Store,41134084751557,9/3/2023,Returning
1051,4930130706629,91131,1,5.09,Online Store,41134084751557,7/7/2023,First-time
1052,5012180795589,108331,2,11.98,Online Store,41134084751557,9/21/2023,First-time
1053,4980855963845,102191,1,5.99,Online Store,41134084751557,8/26/2023,First-time
1054,5013884600517,108661,1,5.1,Online Store,41134084751557,9/23/2023,Returning
1055,4985757728965,103291,1,5.09,Online Store,41134084751557,8/30/2023,First-time
1056,4982268035269,102551,8,44.81,Online Store,41134084751557,8/27/2023,Returning
1057,4988839690437,103671,1,5.09,Online Store,41134084751557,9/1/2023,First-time
1058,4935063306437,92081,2,11.98,Online Store,41134084751557,7/12/2023,First-time
1059,4958251811013,97131,1,5.99,Online Store,41134084751557,8/4/2023,First-time
1060,4963165241541,98111,2,10.19,Online Store,41134084751557,8/8/2023,First-time
1061,4929981579461,91061,8,47.92,Online Store,41134084751557,7/7/2023,Returning
1062,5012401062085,108411,1,5.09,Online Store,41134084751557,9/21/2023,First-time
1063,4977335959749,101331,1,5.1,Online Store,41134084751557,8/22/2023,First-time
1064,4998413058245,106051,20,119.8,Online Store,41134084751557,9/11/2023,Returning
1065,4937829056709,92641,1,5.99,Online Store,41134084751557,7/15/2023,First-time
1066,4963309846725,98191,2,11.98,Online Store,41134084751557,8/8/2023,First-time
1067,4980978122949,102201,1,5.99,Online Store,41134084751557,8/26/2023,First-time
1068,4984524243141,103061,4,23.96,Online Store,41134084751557,8/29/2023,First-time
1069,4967992066245,99391,1,5.99,Online Store,41134084751557,8/13/2023,First-time
1070,4975613509829,100901,3,19.76,Online Store,41134084751557,8/21/2023,First-time
1071,4964634067141,98521,2,11.98,Online Store,41134084751557,8/10/2023,First-time
1072,4943980724421,94031,20,79.8,Draft Orders,41134084751557,7/21/2023,First-time
1073,4993748205765,104611,1,5.99,Online Store,41134084751557,9/6/2023,Returning
1074,5003108876485,107141,1,0,Draft Orders,41134084751557,9/15/2023,Returning
1075,4935553319109,92161,1,6.52,Facebook & Instagram,41134084751557,7/13/2023,First-time
1076,4995211952325,105001,10,59.9,Online Store,41134084751557,9/7/2023,Returning
1077,4968453210309,99501,1,5.99,Online Store,41134084751557,8/14/2023,First-time
1078,4974848114885,100751,2,11.98,Online Store,41134084751557,8/20/2023,Returning
1079,5005649838277,107661,1,5.1,Online Store,41134084751557,9/18/2023,First-time
1080,4962920431813,98041,3,17.97,Online Store,41134084751557,8/8/2023,First-time
1081,4983607296197,102801,1,5.09,Online Store,41134084751557,8/28/2023,First-time
1082,4970424467653,99901,1,5.99,Online Store,41134084751557,8/16/2023,First-time
1083,5002138157253,107031,1,5.99,Online Store,41134084751557,9/14/2023,First-time
1084,4948964573381,95371,1,5.1,Online Store,41134084751557,7/26/2023,First-time
1085,4942116880581,93621,1,5.99,Online Store,41134084751557,7/19/2023,First-time
1086,4981934424261,102431,1,5.99,Online Store,41134084751557,8/27/2023,First-time
1087,4960733331653,97611,1,5.09,Online Store,41134084751557,8/6/2023,First-time
1088,5017738772677,109451,1,5.99,Online Store,41134084751557,9/27/2023,First-time
1089,4963244671173,98151,2,11.98,Online Store,41134084751557,8/8/2023,First-time
1090,4944662823109,94131,2,11.98,Online Store,41134084751557,7/22/2023,First-time
1091,4997895782597,105851,1,5.09,Online Store,41134084751557,9/10/2023,First-time
1092,4989353722053,103771,1,6.48,Facebook & Instagram,41134084751557,9/2/2023,First-time
1093,4989353722053,103771,0,0,Facebook & Instagram,41134084751557,9/5/2023,First-time
1094,4977159176389,101251,4,23.96,Online Store,41134084751557,8/22/2023,Returning
1095,5004181602501,107291,1,5.99,Online Store,41134084751557,9/16/2023,First-time
1096,4963814179013,98301,1,5.99,Online Store,41134084751557,8/9/2023,First-time
1097,4967957463237,99371,4,20.36,Online Store,41134084751557,8/13/2023,First-time
1098,5017342148805,109381,1,5.99,Online Store,41134084751557,9/26/2023,Returning
1099,4928724074693,90771,2,10.18,Online Store,41134084751557,7/6/2023,First-time
1100,4995150020805,104981,1,5.99,Online Store,41134084751557,9/7/2023,Returning
1101,4995584655557,105121,1,5.99,Online Store,41134084751557,9/8/2023,First-time
1102,4947703431365,95021,10,59.9,Online Store,41134084751557,7/25/2023,Returning
1103,5004789547205,107491,1,127.49,Online Store,42355939639493,9/17/2023,First-time
1104,5020292186309,110001,1,127.49,Online Store,42355939639493,9/29/2023,First-time
1105,5005925253317,107741,1,149.99,Online Store,42355939639493,9/18/2023,First-time
1106,5003060019397,107131,1,127.48,Online Store,42355939639493,9/15/2023,First-time
1107,5018924187845,109801,1,149.99,Online Store,42355939639493,9/28/2023,First-time
1108,4939763450053,93091,1,163.19,Facebook & Instagram,41236833632453,7/17/2023,First-time
1109,4966674759877,98991,1,149.99,Online Store,41236833632453,8/12/2023,First-time
1110,4959361040581,97381,1,127.49,Online Store,41236833632453,8/5/2023,First-time
1111,4930206499013,91151,1,149.99,Online Store,41236833632453,7/7/2023,First-time
1112,4925460185285,90031,1,149.99,Online Store,41236833632453,7/3/2023,Returning
1113,4949072838853,95411,1,127.48,Online Store,41236833632453,7/26/2023,First-time
1114,4978917966021,101741,1,0,Draft Orders,41236833632453,8/24/2023,Returning
1115,4946067226821,94631,1,149.99,Online Store,41236833632453,7/23/2023,First-time
1116,4943820587205,93991,1,149.99,Online Store,41236833632453,7/21/2023,First-time
1117,5000066236613,106521,1,99.99,Draft Orders,41236833632453,9/12/2023,First-time
1118,4928748454085,90781,1,149.99,Online Store,41236833632453,7/6/2023,First-time
1119,4953892585669,96181,1,127.49,Online Store,41236833632453,7/31/2023,First-time
1120,4980129628357,102041,1,127.49,Online Store,41236833632453,8/25/2023,First-time
1121,4926596907205,90311,1,161.61,Facebook & Instagram,41236833632453,7/4/2023,First-time
1122,4926596907205,90311,0,0,Facebook & Instagram,41236833632453,7/5/2023,First-time
1123,4967957463237,99371,1,127.49,Online Store,41236833632453,8/13/2023,First-time
1124,4994946433221,104881,1,149.99,Online Store,41236833632453,9/7/2023,First-time
1125,4923892957381,89641,1,149.99,Online Store,41236833632453,7/1/2023,First-time
1126,4963165241541,98111,1,127.48,Online Store,41236833632453,8/8/2023,First-time
1127,4966430113989,98931,1,149.99,Online Store,41236833632453,8/12/2023,Returning
1128,4935510556869,92141,1,149.99,Online Store,41236833632453,7/13/2023,First-time
1129,4937747792069,92621,1,149.99,Online Store,41236833632453,7/15/2023,Returning
1130,4988078555333,103591,1,127.49,Online Store,41236833632453,9/1/2023,First-time
1131,4951022338245,95731,2,299.98,Online Store,41236833632453,7/28/2023,First-time
1132,4930030403781,91101,1,149.99,Online Store,41236833632453,7/7/2023,First-time
1133,4983108174021,102671,1,127.49,Online Store,41236833632453,8/28/2023,First-time
1134,4967003750597,99071,1,149.99,Online Store,41236833632453,8/12/2023,First-time
1135,4997751898309,105791,1,149.99,Online Store,41236833632453,9/10/2023,Returning
